transaction_id,customer_id,account_id,transaction_date,transaction_type,amount
TX1004334,CUST1631,ACC166795,2024-07-29,Deposit,19643.71
TX1004335,CUST1910,ACC192946,2024-11-04,Bank Transfer,19731.46
TX1004336,CUST1737,ACC164044,2024-11-10,Deposit,8776.41
TX1004337,CUST2559,ACC183228,2024-10-12,Withdrawal,301.65
TX1004338,CUST1552,ACC190241,2024-08-23,Bank Transfer,8813.51
TX1004339,CUST1209,ACC148258,2024-11-12,Withdrawal,5861.58
TX1004340,CUST1271,ACC191285,2024-06-30,Deposit,9654.63
TX1004341,CUST1178,ACC107563,2024-01-09,Bank Transfer,11787.72
TX1004342,CUST1383,ACC185315,2024-11-15,Withdrawal,7785.68
TX1004343,CUST1882,ACC150506,2024-11-21,Deposit,1374.76
TX1004344,CUST1919,ACC155579,2024-09-26,POS,10184.13
TX1004345,CUST2140,ACC196424,2024-04-04,Withdrawal,8946.66
TX1004346,CUST2136,ACC132347,2024-03-05,POS,7884.31
TX1004347,CUST2049,ACC131765,2024-02-03,Bank Transfer,11602.3
TX1004348,CUST1835,ACC162616,2024-02-01,Bank Transfer,19715.15
TX1004349,CUST1211,ACC104522,2024-05-17,Bank Transfer,17999.7
TX1004350,CUST1053,ACC147371,2024-01-25,POS,18056.3
TX1004351,CUST1183,ACC182700,2024-03-03,POS,2799.84
TX1004352,CUST1724,ACC192610,2024-07-19,Withdrawal,1012.98
TX1004353,CUST2135,ACC188660,2024-05-09,Bank Transfer,19415.56
TX1004354,CUST1190,ACC103703,2024-09-27,Deposit,15550.91
TX1004355,CUST2222,ACC191418,2024-03-04,Bank Transfer,19198.11
TX1004356,CUST2224,ACC187251,2024-10-11,Withdrawal,13367.92
TX1004357,CUST2606,ACC184585,2024-09-27,Withdrawal,18971.5
TX1004358,CUST1664,ACC119383,2024-01-03,Withdrawal,3189.12
TX1004359,CUST2768,ACC134253,2024-05-13,Bank Transfer,19057.06
TX1004360,CUST1788,ACC179355,2024-11-16,,19278.36
TX1004361,CUST1025,ACC159699,2024-05-12,bank-transfer,15528.53
TX1004362,CUST1597,ACC189268,2024-11-25,Bank Transfer,2365.02
TX1004363,CUST1847,ACC119315,2024-03-31,deposit,7290.48
TX1004364,CUST1794,ACC133330,2024-10-07,bank-transfer,17821.61
TX1004365,CUST2595,ACC132429,2024-08-30,Bank Transfer,19804.6
TX1004366,CUST1173,ACC178924,2024-09-12,Deposit,19780.26
TX1004367,CUST2484,ACC175804,2024-05-07,POS,3094.44
TX1004368,CUST2845,ACC186848,2024-09-21,Withdrawal,4990.87
TX1004369,CUST2145,ACC121158,2024-04-09,WITHDRAWAL,547.01
TX1004370,CUST2853,ACC101617,2024-07-12,Deposit,15610.77
TX1004371,CUST1497,ACC115300,2024-04-06,BankTransfer,9162.12
TX1004372,CUST2171,ACC112098,2024-09-27,Bank Transfer,10123.89
TX1004373,CUST2067,ACC184462,2024-11-27,WITHDRAWAL,11526.38
TX1004374,CUST1347,ACC193272,2024-02-02,POS,15755.56
TX1004375,CUST2403,ACC150377,2024-07-23,Deposit,2311.63
TX1004376,CUST1779,ACC152122,2024-05-17,Bank Transfer,4690.23
TX1004377,CUST1347,ACC192545,2024-05-04,Bank Transfer,14115.73
TX1004378,CUST1284,ACC176829,2024-03-20,Bank Transfer,3640.76
TX1004379,CUST1550,ACC110531,2024-12-10,Withdrawal,15514.11
TX1004380,CUST1616,ACC167965,2024-02-03,Bank Transfer,7619.34
TX1004381,CUST1549,ACC124749,2024-03-13,Deposit,148.08
TX1004382,CUST2009,ACC155436,2024-12-22,POS,10797.65
TX1004383,CUST1298,ACC121734,2024-07-23,Deposit,14482.3
TX1004384,CUST1129,ACC155950,2024-11-12,bank-transfer,26.79
TX1004385,CUST1342,ACC133144,2024-12-13,POS,17447.68
TX1004386,CUST1890,ACC190680,2024-05-31,Deposit,18338.3
TX1004387,CUST1565,ACC139612,2024-03-28,Withdrawal,16225.84
TX1004388,CUST1862,ACC165620,2024-09-24,Bank Transfer,4265.02
TX1004389,CUST1613,ACC169887,2024-10-19,pos,13070.74
TX1004390,CUST1991,ACC186309,2024-11-26,Bank Transfer,933.09
TX1004391,CUST2602,ACC150172,2024-12-08,DEPOSIT,19075.08
TX1004392,CUST1157,ACC176818,2024-12-07,Deposit,626.21
TX1004393,CUST1739,ACC140367,2024-06-06,Withdrawal,18038.46
TX1004394,CUST1515,ACC196198,2024-07-27,Withdrawal,5380.67
TX1004395,CUST2933,ACC153950,2024-06-01,Withdrawal,16424.86
TX1004396,CUST1505,ACC198626,2024-03-22,Withdrawal,19510.99
TX1004397,CUST2476,ACC195374,2024-01-11,POS,16438.07
TX1004398,CUST2280,ACC111648,2024-05-04,BankTransfer,8119.19
TX1004399,CUST2015,ACC114322,2024-08-02,Bank Transfer,13088.18
TX1004400,CUST2216,ACC183385,2024-03-07,Withdrawal,2508.95
TX1004401,CUST2262,ACC175053,2024-07-07,withdrawal,10316.5
TX1004402,CUST1400,ACC145140,2024-09-27,Deposit,8679.32
TX1004403,CUST1937,ACC118705,2024-08-08,Bank Transfer,18724.86
TX1004404,CUST1219,ACC135261,2024-04-19,Withdrawal,5346.68
TX1004405,CUST1277,ACC198137,2024-02-23,POS,17801.6
TX1004406,CUST1623,ACC127462,2024-06-07,Withdrawal,12045.25
TX1004407,CUST1013,ACC198079,2024-05-08,Deposit,17183.72
TX1004408,CUST2943,ACC152162,2024-02-12,Bank Transfer,17316.2
TX1004409,CUST1810,ACC191620,2024-08-24,DEPOSIT,16056.0
TX1004410,CUST1680,ACC140383,2024-01-21,WITHDRAWAL,81645.9
TX1004411,CUST2723,ACC100841,2024-07-18,POS,561.99
TX1004412,CUST2270,ACC122072,2024-05-29,POS,9971.72
TX1004413,CUST1778,ACC164451,2024-11-19,Withdrawal,879.75
TX1004414,CUST2646,ACC100206,2024-07-18,Deposit,889.09
TX1004415,CUST2765,ACC112697,2024-03-21,POS,9979.41
TX1004416,CUST1674,ACC109154,2024-06-30,deposit,18773.44
TX1004417,CUST1901,ACC191267,2024-07-10,Deposit,1995.27
TX1004418,CUST1685,ACC154767,2024-05-28,POS,5567.15
TX1004419,CUST1881,ACC168807,2024-01-22,Bank Transfer,4799.87
TX1004420,CUST2670,ACC154636,2024-04-05,Withdrawal,17438.87
TX1004421,CUST2686,ACC185789,2024-07-25,Withdrawal,637.42
TX1004422,CUST2760,ACC137793,2024-04-27,Withdrawal,1027.13
TX1004423,CUST2333,ACC196081,2024-12-11,Deposit,5562.79
TX1004424,CUST2995,ACC156485,2024-07-07,Bank Transfer,11829.15
TX1004425,CUST2217,ACC122365,2024-06-23,Deposit,14594.14
TX1004426,CUST1278,ACC123121,2024-10-05,POS,13212.92
TX1004427,CUST1615,ACC149106,2024-12-15,bank-transfer,19836.74
TX1004428,CUST1656,ACC124431,2024-04-05,Withdrawal,17835.83
TX1004429,CUST2235,ACC192280,2024-05-30,Deposit,-5681.4
TX1004430,CUST2940,ACC117607,2024-04-08,Bank Transfer,7756.51
TX1004431,CUST2423,ACC125954,2024-01-12,Withdrawal,8759.28
TX1004432,CUST1411,ACC163762,2024-12-08,Withdrawal,nan
TX1004433,CUST1981,ACC123853,2024-02-13,POS,12742.23
TX1004434,CUST1643,ACC165878,2024-08-28,POS,16953.52
TX1004435,CUST1363,ACC114449,2024-07-12,Bank Transfer,7637.72
TX1004436,CUST2975,ACC159069,2024-06-06,POS,10079.64
TX1004437,CUST1815,ACC174329,2024-07-29,,14053.66
TX1004438,CUST2983,ACC127862,2024-05-23,Withdrawal,8738.89
TX1004439,CUST1653,ACC124331,2024-05-28,Withdrawal,17500.98
TX1004440,CUST1596,ACC126337,2024-09-19,Withdrawal,18131.84
TX1004441,CUST2505,ACC107730,2024-10-21,Bank Transfer,17841.78
TX1004442,CUST2423,ACC198292,2024-09-28,Deposit,14160.38
TX1004443,CUST2296,ACC123950,2024-09-15,Withdrawal,16001.81
TX1004444,CUST2005,ACC199505,2024-01-12,Deposit,16650.66
TX1004445,CUST2981,ACC125150,2024-04-25,Deposit,14783.68
TX1004446,CUST2179,ACC133993,2024-02-25,Withdrawal,5106.78
TX1004447,CUST2601,ACC153581,2024-07-07,Deposit,7499.38
TX1004448,CUST1496,ACC157767,2024-05-03,POS,10036.85
TX1004449,CUST1667,ACC182160,2024-10-11,withdrawal,8587.36
TX1004450,CUST1770,ACC181844,2024-12-23,Deposit,10475.23
TX1004451,CUST1574,ACC114312,2024-09-13,Withdrawal,5816.49
TX1004452,CUST2672,ACC183418,2024-09-22,Withdrawal,10788.89
TX1004453,CUST2609,ACC121774,2024-04-01,deposit,9994.45
TX1004454,CUST1804,ACC110460,2024-05-21,POS,6753.5
TX1004455,CUST1747,ACC138420,2024-06-18,Deposit,3415.1
TX1004456,CUST1233,ACC111233,2024-03-09,Deposit,10123.03
TX1004457,CUST2908,ACC149509,2024-08-26,bank-transfer,17648.75
TX1004458,CUST2154,ACC116342,2024-11-08,Withdrawal,12559.07
TX1004459,CUST1409,ACC136275,2024-12-22,Withdrawal,5021.34
TX1004460,CUST2212,ACC108423,2024-02-01,Bank Transfer,14518.6
TX1004461,CUST2117,ACC144846,2024-12-10,withdrawal,12091.2
TX1004462,CUST1368,ACC103888,2024-12-18,Withdrawal,10016.39
TX1004463,CUST2396,ACC176761,2024-06-23,POS,3470.69
TX1004464,CUST2572,ACC130773,2024-01-20,POS,4152.73
TX1004465,CUST2126,ACC162638,2024-05-28,Deposit,5172.2
TX1004466,CUST1055,ACC163595,2024-12-17,Deposit,11443.35
TX1004467,CUST2951,ACC188185,2024-11-23,Deposit,1652.33
TX1004468,CUST2489,ACC199684,2024-01-30,Deposit,3229.05
TX1004469,CUST1945,ACC113213,2024-05-29,Deposit,4107.04
TX1004470,CUST2931,ACC101246,2024-05-02,Withdrawal,4383.87
TX1004471,CUST2450,ACC108002,2024-04-14,Bank Transfer,17391.68
TX1004472,CUST1429,ACC134875,2024-04-20,withdrawal,16691.61
TX1004473,CUST1897,ACC198539,2024-04-16,Deposit,10487.82
TX1004474,CUST2633,ACC100947,2024-06-30,bank-transfer,84087.8
TX1004475,CUST1596,ACC187205,2024-04-09,Withdrawal,18366.94
TX1004476,CUST2702,ACC176342,2024-09-26,Withdrawal,2462.23
TX1004477,CUST2418,ACC105486,2024-05-11,Bank Transfer,11268.11
TX1004478,CUST1141,ACC112693,2024-10-27,POS,485.97
TX1004479,CUST2677,ACC127665,2024-06-10,pos,9225.91
TX1004480,CUST2736,ACC168463,2024-12-28,POS,16445.79
TX1004481,CUST2629,ACC100951,2024-03-03,Deposit,4240.32
TX1004482,CUST2628,ACC149239,2024-07-21,Bank Transfer,19397.09
TX1004483,CUST1837,ACC179034,2024-04-23,Bank Transfer,13239.72
TX1004484,CUST2378,ACC168167,2024-03-13,Bank Transfer,721.75
TX1004485,CUST2022,ACC199793,2024-02-22,Deposit,14370.31
TX1004486,CUST1285,ACC134843,2024-02-16,POS,18962.02
TX1004487,CUST2297,ACC163691,2024-02-18,,5178.76
TX1004488,CUST1620,ACC162027,2024-12-30,withdrawal,15613.52
TX1004489,CUST1495,ACC199209,2024-11-03,pos,8403.99
TX1004490,CUST1517,ACC144175,2024-08-20,Bank Transfer,18473.99
TX1004491,CUST2348,ACC179216,2024-09-26,Bank Transfer,9664.72
TX1004492,CUST1315,ACC156289,2024-08-26,Withdrawal,7273.94
TX1004493,CUST2464,ACC144112,2024-03-04,Withdrawal,16554.29
TX1004494,CUST1866,ACC148599,2024-10-05,Withdrawal,5325.71
TX1004495,CUST2616,ACC189372,2024-01-25,Pos Purchase,14684.42
TX1004496,CUST1772,ACC144967,2024-11-06,BankTransfer,9298.54
TX1004497,CUST1151,ACC141317,2024-04-11,Deposit,13917.64
TX1004498,CUST1919,ACC131404,2024-05-03,POS,7817.85
TX1004499,CUST2224,ACC147344,2024-10-30,Deposit,5941.05
TX1004500,CUST1981,ACC187173,2024-02-16,Withdrawal,8359.62
TX1004501,CUST2192,ACC152228,2024-11-19,Bank Transfer,11786.04
TX1004502,CUST1820,ACC149602,2024-12-13,POS,4621.16
TX1004503,CUST2094,ACC180059,2024-04-11,Bank Transfer,1699.53
TX1004504,CUST2037,ACC107502,2024-09-09,POS,1983.62
TX1004505,CUST2891,ACC146665,2024-04-20,Bank Transfer,13715.59
TX1004506,CUST2884,ACC143287,2024-03-09,WITHDRAWAL,14774.37
TX1004507,CUST2781,ACC113130,2024-07-26,POS,7417.96
TX1004508,CUST2416,ACC100404,2024-11-25,DEPOSIT,13061.63
TX1004509,CUST1856,ACC159889,2024-06-14,Deposit,9836.09
TX1004510,CUST2113,ACC191528,2024-04-25,Bank Transfer,15740.34
TX1004511,CUST1075,ACC152665,2024-01-21,Withdrawal,13350.57
TX1004512,CUST2619,ACC195056,2024-07-27,pos,9007.89
TX1004513,CUST2983,ACC118201,2024-01-18,WITHDRAWAL,16293.63
TX1004514,CUST1736,ACC103365,2024-02-09,WITHDRAWAL,18644.95
TX1004515,CUST2436,ACC178893,2024-02-12,WITHDRAWAL,16330.27
TX1004516,CUST2833,ACC116108,2024-11-09,withdrawal,14394.34
TX1004517,CUST2663,ACC169550,2024-09-15,POS,7703.49
TX1004518,CUST2099,ACC136630,2024-09-11,POS,17227.94
TX1004519,CUST2216,ACC191654,2024-06-16,deposit,9618.35
TX1004520,CUST2306,ACC198492,2024-07-18,pos,7887.04
TX1004521,CUST2872,ACC132576,2024-02-18,Deposit,11247.15
TX1004522,CUST1174,ACC148290,2024-08-24,Bank Transfer,2523.19
TX1004523,CUST1223,ACC159233,2024-09-13,bank-transfer,10007.68
TX1004524,CUST2574,ACC181048,2024-07-27,POS,14750.46
TX1004525,CUST1508,ACC189939,2024-10-09,POS,6847.04
TX1004526,CUST2346,ACC186360,2024-09-25,Deposit,12818.81
TX1004527,CUST2361,ACC162285,2024-01-05,Withdrawal,11726.45
TX1004528,CUST1727,ACC167490,2024-01-06,Deposit,6223.91
TX1004529,CUST1340,ACC154149,2024-04-04,Withdrawal,17610.47
TX1004530,CUST2325,ACC186537,2024-04-16,Deposit,18532.21
TX1004531,CUST2254,ACC124633,2024-01-14,Bank Transfer,1421.49
TX1004532,CUST1090,ACC100410,2024-01-16,POS,7281.5
TX1004533,CUST2153,ACC183633,2024-10-27,pos,5757.49
TX1004534,CUST2321,ACC142229,2024-02-24,BankTransfer,12467.87
TX1004535,CUST2387,ACC102179,2024-06-20,Deposit,10392.96
TX1004536,CUST2324,ACC183070,2024-07-31,Deposit,10589.1
TX1004537,CUST1818,ACC147212,2024-02-27,Withdrawal,11869.76
TX1004538,CUST2980,ACC105997,2024-10-08,Withdrawal,10030.57
TX1004539,CUST2541,ACC196444,2024-03-06,Deposit,19921.4
TX1004540,CUST1679,ACC142667,2024-11-01,Deposit,9365.71
TX1004541,CUST2977,ACC188857,2024-09-25,Deposit,5988.73
TX1004542,CUST2630,ACC158236,2024-01-07,Pos Purchase,5524.72
TX1004543,CUST1881,ACC130612,2024-05-05,,3340.56
TX1004544,CUST1216,ACC179529,2024-12-18,POS,8628.18
TX1004545,CUST1021,ACC163509,2024-07-12,Pos Purchase,13741.91
TX1004546,CUST1201,ACC152450,2024-06-19,POS,11084.67
TX1004547,CUST1529,ACC196889,2024-08-29,POS,13849.91
TX1004548,CUST1454,ACC180293,2024-11-22,POS,8288.94
TX1004549,CUST2045,ACC110665,2024-12-25,Withdrawal,12150.41
TX1004550,CUST2529,ACC145656,2024-09-11,Bank Transfer,11902.29
TX1004551,CUST2062,ACC156087,2024-05-15,WITHDRAWAL,10728.83
TX1004552,CUST2142,ACC162406,2024-05-25,Withdrawal,15674.89
TX1004553,CUST2188,ACC186289,2024-11-01,Withdrawal,4650.87
TX1004554,CUST2408,ACC191684,2024-03-02,Withdrawal,10528.47
TX1004555,CUST2178,ACC113166,2024-07-31,POS,15704.59
TX1004556,CUST1452,ACC196243,2024-01-02,Deposit,5519.83
TX1004557,CUST1912,ACC150444,2024-11-13,Pos Purchase,1243.45
TX1004558,CUST1766,ACC138517,2024-12-14,Withdrawal,16010.12
TX1004559,CUST1801,ACC179583,2024-04-19,Deposit,2802.46
TX1004560,CUST1948,ACC125569,2024-07-19,Withdrawal,8303.56
TX1004561,CUST2581,ACC193315,2024-07-07,DEPOSIT,19202.25
TX1004562,CUST2391,ACC118764,2024-11-08,Bank Transfer,4051.36
TX1004563,CUST2205,ACC168164,2024-06-26,Pos Purchase,758.09
TX1004564,CUST2414,ACC174959,2024-03-09,POS,3252.92
TX1004565,CUST2024,ACC193934,2024-01-30,deposit,17335.75
TX1004566,CUST1308,ACC166143,2024-02-09,POS,5146.29
TX1004567,CUST1706,ACC104160,2024-06-08,bank-transfer,1121.64
TX1004568,CUST1050,ACC116759,2024-11-05,WITHDRAWAL,1788.35
TX1004569,CUST1988,ACC165264,2024-02-06,Bank Transfer,13928.99
TX1004570,CUST1214,ACC111415,2024-03-04,WITHDRAWAL,19996.49
TX1004571,CUST1605,ACC139498,2024-09-26,Bank Transfer,16417.02
TX1004572,CUST1851,ACC188219,2024-11-23,Withdrawal,4788.92
TX1004573,CUST2885,ACC171925,2024-10-21,Deposit,16417.74
TX1004574,CUST2969,ACC161184,2024-05-26,deposit,17937.79
TX1004575,CUST1175,ACC122027,2024-02-25,Deposit,2178.8
TX1004576,CUST1237,ACC158495,2024-10-03,Bank Transfer,2249.65
TX1004577,CUST2702,ACC115162,2024-05-29,Withdrawal,17378.42
TX1004578,CUST2926,ACC163198,2024-04-25,Bank Transfer,5264.27
TX1004579,CUST2495,ACC186853,2024-04-28,Bank Transfer,438.83
TX1004580,CUST1290,ACC170866,2024-07-22,Withdrawal,7079.3
TX1004581,CUST1713,ACC131575,2024-09-28,Withdrawal,10040.33
TX1004582,CUST1638,ACC131897,2024-09-01,Deposit,6474.43
TX1004583,CUST1702,ACC127740,2024-06-24,Withdrawal,10466.17
TX1004584,CUST1932,ACC122338,2024-01-14,Withdrawal,6402.45
TX1004585,CUST2606,ACC198730,2024-10-27,Bank Transfer,2677.26
TX1004586,CUST1423,ACC186474,2024-03-12,pos,5798.1
TX1004587,CUST2067,ACC191738,2024-07-27,Withdrawal,3078.06
TX1004588,CUST1989,ACC111722,2024-04-09,POS,
TX1004589,CUST1713,ACC113824,2024-03-28,POS,6878.62
TX1004590,CUST1975,ACC157002,2024-03-21,Deposit,5536.84
TX1004591,CUST1199,ACC193816,2024-04-20,Withdrawal,8247.24
TX1004592,CUST1897,ACC103830,2024-11-06,POS,9154.61
TX1004593,CUST2478,ACC121002,2024-11-04,Bank Transfer,5066.5
TX1004594,CUST2426,ACC142795,2024-09-15,Deposit,9101.91
TX1004595,CUST1926,ACC150264,2024-03-16,POS,19074.44
TX1004596,CUST1653,ACC136747,2024-02-07,Withdrawal,4230.31
TX1004597,CUST1137,ACC128885,2024-05-02,POS,1466.43
TX1004598,CUST1614,ACC194263,2024-08-19,POS,9066.8
TX1004599,CUST1091,ACC133767,2024-05-20,Bank Transfer,11441.68
TX1004600,CUST2659,ACC187285,2024-06-20,Deposit,10928.68
TX1004601,CUST2455,ACC162429,2024-06-21,Bank Transfer,13006.84
TX1004602,CUST1235,ACC187897,2024-08-02,deposit,9130.97
TX1004603,CUST1046,ACC116134,2024-02-09,deposit,18509.31
TX1004604,CUST2739,ACC187225,2024-02-17,WITHDRAWAL,13138.05
TX1004605,CUST1702,ACC117793,2024-05-10,Deposit,6570.29
TX1004606,CUST2327,ACC170063,2024-01-19,Deposit,19377.9
TX1004607,CUST1223,ACC183040,2024-12-22,Bank Transfer,19105.26
TX1004608,CUST2386,ACC195081,2024-05-30,Deposit,18278.21
TX1004609,CUST2638,ACC164482,2024-03-07,WITHDRAWAL,8646.2
TX1004610,CUST1336,ACC111854,2024-09-23,Bank Transfer,17536.59
TX1004611,CUST2904,ACC190673,2024-10-01,WITHDRAWAL,13144.43
TX1004612,CUST2516,ACC143620,2024-07-27,deposit,4074.64
TX1004613,CUST1499,ACC129334,2024-01-22,POS,16821.02
TX1004614,CUST2056,ACC175493,2024-07-06,Bank Transfer,14243.84
TX1004615,CUST1357,ACC178732,2024-11-18,Withdrawal,11507.6
TX1004616,CUST2130,ACC108476,2024-01-11,POS,14214.71
TX1004617,CUST1327,ACC184408,2024-06-21,deposit,14893.55
TX1004618,CUST1677,ACC144987,2024-05-01,Withdrawal,8752.89
TX1004619,CUST2146,ACC149415,2024-09-09,BankTransfer,5014.22
TX1004620,CUST1873,ACC194036,2024-07-21,Deposit,9284.87
TX1004621,CUST2962,ACC197382,2024-08-07,Withdrawal,10682.35
TX1004622,CUST1946,ACC196469,2024-08-10,pos,2825.92
TX1004623,CUST1474,ACC195030,2024-01-24,Withdrawal,18891.57
TX1004624,CUST2633,ACC150023,2024-09-22,Bank Transfer,7747.62
TX1004625,CUST1829,ACC185710,2024-12-21,Bank Transfer,927.75
TX1004626,CUST2289,ACC184161,2024-02-19,Bank Transfer,2462.11
TX1004627,CUST1377,ACC173649,2024-02-29,bank-transfer,12298.41
TX1004628,CUST1381,ACC157273,2024-03-06,POS,
TX1004629,CUST2311,ACC130587,2024-08-06,POS,2225.7
TX1004630,CUST2346,ACC129301,2024-01-10,Bank Transfer,16446.37
TX1004631,CUST1885,ACC133959,2024-01-22,POS,14702.02
TX1004632,CUST1810,ACC115163,2024-04-08,DEPOSIT,2586.89
TX1004633,CUST1059,ACC138138,2024-01-29,Withdrawal,17215.62
TX1004634,CUST2510,ACC111492,2024-09-23,Pos Purchase,18686.09
TX1004635,CUST2257,ACC114599,2024-04-14,POS,6137.31
TX1004636,CUST2808,ACC111683,2024-07-03,BankTransfer,9415.83
TX1004637,CUST1404,ACC144595,2024-07-18,deposit,14076.59
TX1004638,CUST1920,ACC197069,2024-07-22,Bank Transfer,3370.73
TX1004639,CUST2212,ACC177620,2024-11-07,POS,3926.56
TX1004640,CUST1879,ACC124662,2024-02-15,Withdrawal,16036.14
TX1004641,CUST1796,ACC197598,2024-01-14,Withdrawal,13683.24
TX1004642,CUST1009,ACC115218,2024-07-16,Bank Transfer,10738.24
TX1004643,CUST2443,ACC175083,2024-03-19,bank-transfer,2756.39
TX1004644,CUST1439,ACC148200,2024-12-16,Bank Transfer,10508.96
TX1004645,CUST1421,ACC116700,2024-08-21,Deposit,7244.13
TX1004646,CUST1570,ACC141074,,WITHDRAWAL,-2347.28
TX1004647,CUST2540,ACC149832,2024-06-13,Bank Transfer,19322.37
TX1004648,CUST2441,ACC175617,2024-04-18,POS,9156.91
TX1004649,CUST2656,ACC196589,2024-02-21,Withdrawal,8687.8
TX1004650,CUST2630,ACC100220,2024-03-30,BankTransfer,11296.14
TX1004651,CUST1128,ACC140737,2024-04-21,Deposit,16770.76
TX1004652,CUST2182,ACC108111,2024-05-10,Bank Transfer,17730.04
TX1004653,CUST1208,ACC177340,2024-06-23,Withdrawal,-981.75
TX1004654,CUST2637,ACC170202,2024-07-01,POS,16254.93
TX1004655,CUST2785,ACC124885,2024-01-27,Bank Transfer,88.45
TX1004656,CUST2099,ACC150875,2024-08-08,POS,13103.03
TX1004657,CUST1382,ACC155535,2024-09-17,deposit,18611.65
TX1004658,CUST1749,ACC141896,2024-10-08,Deposit,16985.44
TX1004659,CUST1667,ACC147844,2024-04-03,deposit,16265.67
TX1004660,CUST1403,ACC189037,2024-08-11,pos,12138.28
TX1004661,CUST1937,ACC116555,2024-10-19,POS,1171.98
TX1004662,CUST1233,ACC168124,2024-02-25,pos,78673.3
TX1004663,CUST1537,ACC186998,2024-09-05,POS,12406.81
TX1004664,CUST2373,ACC178855,2024-11-16,POS,17122.67
TX1004665,CUST2766,ACC177434,2024-09-05,POS,14826.71
TX1004666,CUST2002,ACC129116,2024-08-05,Withdrawal,17278.85
TX1004667,CUST2080,ACC113970,2024-10-14,Withdrawal,16735.32
TX1004668,CUST2978,ACC151814,2024-11-25,withdrawal,3765.58
TX1004669,CUST2308,ACC101204,2024-03-14,Deposit,19102.6
TX1004670,CUST1641,ACC170555,2024-11-14,Bank Transfer,9089.39
TX1004671,CUST2222,ACC160372,2024-04-17,Withdrawal,2026.18
TX1004672,CUST1795,ACC141409,2024-09-25,Bank Transfer,2580.84
TX1004673,CUST2251,ACC118966,2024-05-15,Bank Transfer,15519.15
TX1004674,CUST1803,ACC138905,2024-05-28,Withdrawal,16035.01
TX1004675,CUST2202,ACC128692,2024-01-21,Deposit,12742.47
TX1004676,CUST1233,ACC165514,2024-02-29,Withdrawal,11446.9
TX1004677,CUST1712,ACC189126,2024-05-03,Deposit,12681.89
TX1004678,CUST1720,ACC159740,2024-06-04,Bank Transfer,17981.75
TX1004679,CUST2731,ACC119323,2024-10-10,POS,14622.88
TX1004680,CUST1937,ACC178835,2024-01-03,Pos Purchase,7659.99
TX1004681,CUST2264,ACC137144,2024-09-27,Deposit,16526.93
TX1004682,CUST1353,ACC119119,2024-08-17,Withdrawal,16312.03
TX1004683,CUST2666,ACC197918,2024-04-09,Withdrawal,14465.29
TX1004684,CUST2379,ACC187208,,Pos Purchase,8347.28
TX1004685,CUST2445,ACC192139,2024-06-01,Withdrawal,3665.62
TX1004686,CUST2639,ACC104501,2024-05-01,POS,722.67
TX1004687,CUST1609,ACC178496,2024-09-01,,7819.81
TX1004688,CUST2881,ACC141961,2024-12-07,BankTransfer,8506.21
TX1004689,CUST2258,ACC140487,2024-10-08,Bank Transfer,4349.15
TX1004690,CUST2208,ACC165847,2024-09-27,Bank Transfer,15841.89
TX1004691,CUST1173,ACC190256,2024-03-10,Bank Transfer,12036.5
TX1004692,CUST2376,ACC116182,2024-07-27,POS,19708.37
TX1004693,CUST1274,ACC135841,2024-01-24,Withdrawal,7062.61
TX1004694,CUST1641,ACC192605,2024-04-18,DEPOSIT,10443.26
TX1004695,CUST1241,ACC175231,2024-04-29,BankTransfer,5766.1
TX1004696,CUST1488,ACC162689,2024-11-26,POS,14638.55
TX1004697,CUST1625,ACC182716,2024-07-10,Deposit,7671.38
TX1004698,CUST1239,ACC128272,2024-11-10,Pos Purchase,6467.42
TX1004699,CUST1374,ACC164883,2024-03-04,,13475.2
TX1004700,CUST1764,ACC138206,2024-01-28,Bank Transfer,1835.96
TX1004701,CUST2420,ACC192293,2024-02-22,Withdrawal,5537.54
TX1004702,CUST1289,ACC149375,2024-12-07,Withdrawal,4708.0
TX1004703,CUST2046,ACC107708,2024-07-08,Deposit,12867.67
TX1004704,CUST1795,ACC143665,2024-08-19,Bank Transfer,6284.44
TX1004705,CUST1856,ACC120014,2024-12-19,POS,18888.55
TX1004706,CUST2221,ACC193947,2024-12-21,Withdrawal,11910.05
TX1004707,CUST1282,ACC127605,2024-01-10,pos,10545.79
TX1004708,CUST2177,ACC196030,2024-11-06,Withdrawal,5683.52
TX1004709,CUST1785,ACC129500,2024-01-25,POS,13454.53
TX1004710,CUST1866,ACC191803,2024-09-16,POS,17880.43
TX1004711,CUST1380,ACC196433,2024-07-07,Deposit,1235.15
TX1004712,CUST1996,ACC106889,2024-10-16,Bank Transfer,17684.07
TX1004713,CUST2301,ACC123464,2024-10-24,Bank Transfer,10589.1
TX1004714,CUST2100,ACC163898,2024-12-28,Bank Transfer,3800.63
TX1004715,CUST2420,ACC195341,2024-02-03,POS,18961.84
TX1004716,CUST2882,ACC151355,2024-05-28,Bank Transfer,994.91
TX1004717,CUST2321,ACC139203,2024-05-26,,5607.6
TX1004718,CUST2906,ACC186409,2024-10-20,POS,299.51
TX1004719,CUST1354,ACC120865,2024-04-03,Deposit,19095.71
TX1004720,CUST2136,ACC102826,2024-01-09,POS,12008.98
TX1004721,CUST1341,ACC171819,2024-12-31,pos,14752.65
TX1004722,CUST2002,ACC151417,2024-08-19,POS,4942.57
TX1004723,CUST1591,ACC144225,2024-05-10,Withdrawal,3690.09
